StateAB,State,CityID,City,Last_name,First_name,Full_name,MayorID,Twitter_handle,Twitter_website,Race_White,Race_Black,Race_Hispanic,Race_Other,Gender_Male,Gender_Female,Gender_CM,,
IA,Iowa,594,Des Moines,Pina,Matt,Matt Pina,594,N/A,N/A,1,0,0,0,1,0,M,,
IA,Iowa,595,Cedar Rapids,Hart,Brad,Brad Hart,595,N/A,N/A,1,0,0,0,1,0,M,,
IA,Iowa,596,Davenport,Klipsch,Frank,Frank Klipsch,596,klipschformayor,https://twitter.com/klipschformayor?lang=en,1,0,0,0,1,0,M,,
IA,Iowa,597,Sioux City,Scott,Bob,Bob Scott,597,N/A,N/A,1,0,0,0,1,0,M,,
IA,Iowa,598,Waterloo,Hart,Quentin M.,Quentin M. Hart,598,quentinhart,https://twitter.com/quentinhart?lang=en,1,0,0,0,1,0,M,,
IA,Iowa,599,Iowa City,Throgmorton,Jim,Jim Throgmorton,599,Throg4IC,https://twitter.com/Throg4IC,0,1,0,0,1,0,M,,
IA,Iowa,600,Council Bluffs,Walsh,Matt,Matt Walsh,600,N/A,N/A,1,0,0,0,1,0,M,,
IA,Iowa,601,Ames,Haila,John,John Haila,601,hailaformayor,https://twitter.com/hailaformayor,1,0,0,0,1,0,M,,
IA,Iowa,602,Dubuque,Buol,Roy D.,Roy D. Buol,602,rdbuol13,https://twitter.com/rdbuol13,1,0,0,0,1,0,M,,
IA,Iowa,603,West Des Moines,Gaer,Steven K.,Steven K. Gaer,603,N/A,N/A,0,1,0,0,1,0,M,,
IA,Iowa,604,Ankeny,Lorenz,Gary,Gary Lorenz,604,N/A,N/A,1,0,0,0,1,0,M,,
IA,Iowa,605,Urbandale,Andeweg,Bob,Bob Andeweg,605,rdandeweg,https://twitter.com/rdandeweg,1,0,0,0,1,0,M,,
IA,Iowa,606,Cedar Falls,Brown,Jim,Jim Brown,606,JimBrown4Mayor,https://twitter.com/JimBrown4Mayor,1,0,0,0,1,0,M,,
IA,Iowa,607,Marion,AbouAssaly,Nicolas,Nicolas AbouAssaly,607,N/A,N/A,1,0,0,0,1,0,M,,
IA,Iowa,608,Bettendorf,Gallagher,Bob,Bob Gallagher,608,Gallagher4Mayor,https://twitter.com/Gallagher4Mayor,1,0,0,0,1,0,M,,
KS,Kansas,609,Wichita ,Longwell,Jeff,Jeff Longwell,609,jefflongwellict,https://twitter.com/jefflongwellict,1,0,0,0,1,0,,,
KS,Kansas,610,Overland Park,Gerlach,Carl R.,Carl R. Gerlach,610,CarlosGerlachR,https://twitter.com/CarlosGerlachR,1,0,0,0,1,0,M,,
KS,Kansas,611,Kansas City ,Alvey,David,David Alvey,611,N/A,N/A,1,0,0,0,1,0,,,
KS,Kansas,612,Olathe ,Copeland,Michael,Michael Copeland,612,N/A,N/A,1,0,0,0,1,0,,,
KS,Kansas,613,Topeka ,De La Isla,Michelle,Michelle De La Isla,613,Dasharyl,https://twitter.com/Dasharyl,1,0,0,0,0,1,,,
KS,Kansas,614,Lawrence ,Soden,Leslie,Leslie Soden,614,lesliesoden,https://twitter.com/lesliesoden,1,0,0,0,0,1,,,
KS,Kansas,615,Shawnee,Distler,Michelle,Michelle Distler,615,michelledistler,https://twitter.com/michelledistler,1,0,0,0,0,1,F,,
KS,Kansas,616,Manhattan ,Morse,Linda,Linda Morse,616,N/A,N/A,1,0,0,0,0,1,,,
KS,Kansas,617,Lenexa,Boehm,Michael A.,Michael A. Boehm,617,N/A,N/A,1,0,0,0,1,0,M,,
KS,Kansas,618,Salina ,Ryan,Karl,Karl Ryan,618,N/A,N/A,1,0,0,0,1,0,,,
KS,Kansas,619,Hutchinson ,Daveline,Jon,Jon Daveline,619,N/A,N/A,1,0,0,0,1,0,,,
KS,Kansas,620,Leavenworth ,Bauder,Nancy D.,Nancy D. Bauder,620,N/A,N/A,1,0,0,0,0,1,,,
KS,Kansas,621,Leawood,Dunn,Peggy J.,Peggy J. Dunn,621,N/A,N/A,1,0,0,0,0,1,F,,
KY,Kentucky,622,Louisville,Fischer,Greg,Greg Fischer,622,louisvillemayor,https://twitter.com/louisvillemayor,1,0,0,0,1,0,M,,
KY,Kentucky,623,Lexington,Gray,Jim,Jim Gray,623,N/A,N/A,1,0,0,0,1,0,M,,
KY,Kentucky,624,Bowling Green,Wilkerson,Bruce,Bruce Wilkerson,624,N/A,N/A,1,0,0,0,1,0,M,,
KY,Kentucky,625,Owensboro,Watson,Tom,Tom Watson,625,N/A,N/A,1,0,0,0,1,0,M,,
KY,Kentucky,626,Covington,Meyer,Joseph U.,Joseph U. Meyer,626,N/A,N/A,1,0,0,0,1,0,M,,
KY,Kentucky,627,Hopkinsville,Hendricks,Carter,Carter Hendricks,627,cartermhendric1,https://twitter.com/cartermhendric1,1,0,0,0,1,0,M,,
KY,Kentucky,628,Richmond,Barnes,Jim,Jim Barnes,628,N/A,N/A,1,0,0,0,1,0,M,,
KY,Kentucky,629,Florence,Whalen,Diane E.,Diane E. Whalen,629,N/A,N/A,1,0,0,0,0,1,F,,
KY,Kentucky,630,Georgetown,Prather,Tom,Tom Prather,630,GeorgetownTomP,https://twitter.com/GeorgetownTomP,1,0,0,0,1,0,M,,
KY,Kentucky,631,Nicholasville,Sutherland,Pete,Pete Sutherland,631,MayorPeteS,https://twitter.com/MayorPeteS,1,0,0,0,1,0,,,
LA,Louisiana,632,New Orleans,Cantrell,Latoya,Latoya Cantrell,632,LaToyaForNOLA,https://twitter.com/LaToyaForNOLA,1,0,0,0,0,1,M,,
LA,Louisiana,633,Baton Rouge,Weston Broome,Sharon,Sharon Weston Broome,633,MayorBroome,https://twitter.com/MayorBroome,1,0,0,0,0,1,F,,
LA,Louisiana,634,Shreveport,Tyler,Ollie S.,Ollie S. Tyler,634,N/A,N/A,1,0,0,0,0,1,F,,
LA,Louisiana,635,Lafayette,Robideaux,Joel,Joel Robideaux,635,robideaux,https://twitter.com/robideaux,1,0,0,0,0,1,M,,
LA,Louisiana,636,Lake Charles,Hunter,Nicholas 'Nic',Nicholas 'Nic' Hunter,636,Nic4Mayor17,https://twitter.com/nic4mayor17,1,0,0,0,1,0,M,,
LA,Louisiana,637,Kenner,Zahn,Ben,Ben Zahn,637,N/A,N/A,1,0,0,0,1,0,M,,
LA,Louisiana,638,Bossier City,Walker,Lorenz 'Lo' J.,Lorenz 'Lo' J. Walker,638,N/A,N/A,1,0,0,0,1,0,M,,
LA,Louisiana,639,Monroe,Mayo,James 'Jamie' E.,James 'Jamie' E. Mayo,639,jamiemayo_la,https://twitter.com/jamiemayo_la,1,0,0,0,1,0,M,,
LA,Louisiana,640,Alexandria,Roy,Jacques Maurice,Jacques Maurice Roy,640,MayorRoy,https://twitter.com/mayorroy,1,0,0,0,1,0,M,,
LA,Louisiana,641,Houma,N/A,N/A,N/A,641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
LA,Louisiana,642,New Iberia,DeCourt,Freddie,Freddie DeCourt,642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,M,,
LA,Louisiana,643,Metairie,N/A,N/A,N/A,643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
LA,Louisiana,644,Marrero,N/A,N/A,N/A,644,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
ME,Maine,645,Portland ,Strimling,Ethan K.,Ethan K. Strimling,645,mayorstrim,https://twitter.com/mayorstrim,1,0,0,0,1,0,,,
ME,Maine,646,Lewiston,Bouchard,Shane,Shane Bouchard,646,N/A,N/A,1,0,0,0,1,0,M,,
ME,Maine,647,Bangor ,Sprague,Ben,Ben Sprague,647,bensprague,https://twitter.com/bensprague,1,0,0,0,1,0,,,
MD,Maryland,648,Baltimore,Pugh,Catherine E.,Catherine E. Pugh,648,MayorPugh50,https://twitter.com/MayorPugh50,1,0,0,0,0,1,F,,
MD,Maryland,649,Frederick,O'Connor,Michael,Michael O'Connor,649,CitizenMOC,https://twitter.com/citizenmoc,1,0,0,0,1,0,M,,
MD,Maryland,650,Rockville,Donnell Newton,Bridget,Bridget Donnell Newton,650,Bridget4Mayor,https://twitter.com/bridget4mayor,1,0,0,0,0,1,F,,
MD,Maryland,651,Gaithersburg,Ashman,Jud,Jud Ashman,651,judashman,https://twitter.com/judashman,1,0,0,0,1,0,M,,
MD,Maryland,652,Bowie,Robinson,G Frederick,G Frederick Robinson,652,N/A,N/A,1,0,0,0,1,0,M,,
MD,Maryland,653,Hagerstown,Bruchey II,Robert E.,Robert E. Bruchey II,653,BobBrucheyII,https://twitter.com/bobbrucheyii,1,0,0,0,1,0,M,,
MD,Maryland,654,Annapolis,Buckley,Gavin,Gavin Buckley,654,gavin4annapolis,https://twitter.com/gavin4annapolis,1,0,0,0,1,0,M,,
MD,Maryland,655,College Park,Wojahn,Patrick L.,Patrick L. Wojahn,655,plwojahn,https://twitter.com/plwojahn,1,0,0,0,1,0,M,,
MD,Maryland,656,Salisbury,Day,Jacob R.,Jacob R. Day,656,jacobrday,https://twitter.com/jacobrday,1,0,0,0,1,0,M,,
MA,Massachusetts,657,Boston,Walsh,Martin J.,Martin J. Walsh,657,marty_walsh,https://twitter.com/marty_walsh,1,0,0,0,1,0,M,,
MA,Massachusetts,658,Worcester,Petty,Joseph M.,Joseph M. Petty,658,MayorPetty,https://twitter.com/MayorPetty,1,0,0,0,1,0,M,,
MA,Massachusetts,659,Springfield,Sarno,Domenic J.,Domenic J. Sarno,659,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,660,Lowell,Samaras,William,William Samaras,660,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,661,Cambridge,McGovern,Marc C.,Marc C. McGovern,661,MarcGov,https://twitter.com/marcgov,1,0,0,0,1,0,M,,
MA,Massachusetts,662,New Bedford,Mitchell,Jon,Jon Mitchell,662,JonMitchellNB,https://twitter.com/jonmitchellnb,1,0,0,0,1,0,M,,
MA,Massachusetts,663,Brockton,Carpenter,Bill,Bill Carpenter,663,MayorBillCarp,https://twitter.com/MayorBillCarp,1,0,0,0,1,0,M,,
MA,Massachusetts,664,Quincy,Koch,Thomas P.,Thomas P. Koch,664,mayortomkoch,https://twitter.com/mayortomkoch,1,0,0,0,1,0,M,,
MA,Massachusetts,665,Lynn,McGee,Thomas M.,Thomas M. McGee,665,TomMcGeeforLynn,https://twitter.com/tommcgeeforlynn,1,0,0,0,1,0,M,,
MA,Massachusetts,666,Fall River,Correia II,Jasiel F.,Jasiel F. Correia II,666,MayorJFC,https://twitter.com/mayorjfc,1,0,0,0,1,0,M,,
MA,Massachusetts,667,Newton,Fuller,Ruthanne,Ruthanne Fuller,667,RuthanneFuller,https://twitter.com/ruthannefuller,1,0,0,0,0,1,F,,
MA,Massachusetts,668,Lawrence,Rivera,Daniel,Daniel Rivera,668,danrivera01843,https://twitter.com/danrivera01843,0,0,1,0,1,0,M,,
MA,Massachusetts,669,Somerville,Curtatone,Joseph A.,Joseph A. Curtatone,669,JoeCurtatone,https://twitter.com/JoeCurtatone,1,0,0,0,1,0,M,,
MA,Massachusetts,670,Framingham,Spicer,Yvonne M.,Yvonne M. Spicer,670,spicerformayor,https://twitter.com/spicerformayor,1,0,0,0,0,1,F,,
MA,Massachusetts,671,Haverhill,Fiorentini,James J.,James J. Fiorentini,671,jimfiorentini,https://twitter.com/jimfiorentini,1,0,0,0,1,0,M,,
MA,Massachusetts,672,Waltham,McCarthy,Jeannette A.,Jeannette A. McCarthy,672,Mayor_McCarthy,https://twitter.com/mayor_mccarthy,1,0,0,0,0,1,F,,
MA,Massachusetts,673,Malden,Christenson,Gary,Gary Christenson,673,MayorOfMalden,https://twitter.com/MayorOfMalden,1,0,0,0,1,0,M,,
MA,Massachusetts,674,Brookline,Wishinsky,Neil,Neil Wishinsky,674,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,675,Plymouth,Tavares,Kenneth,Kenneth Tavares,675,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,676,Medford,Muccini Burke,Stephanie,Stephanie Muccini Burke,676,MayorofMedford,https://twitter.com/mayorofmedford,1,0,0,0,0,1,F,,
MA,Massachusetts,677,Taunton,Hoye Jr.,Thomas,Thomas Hoye Jr.,677,MayorHoye,https://twitter.com/mayorhoye,1,0,0,0,1,0,M,,
MA,Massachusetts,678,Chicopee,Kos,Richard J.,Richard J. Kos,678,MayorKos413,https://twitter.com/mayorkos413,1,0,0,0,1,0,M,,
MA,Massachusetts,679,Weymouth,Hedlund,Robert L.,Robert L. Hedlund,679,MayorBobHedlund,https://twitter.com/mayorbobhedlund,1,0,0,0,1,0,M,,
MA,Massachusetts,680,Revere,Arrigo,Brian M.,Brian M. Arrigo,680,MayorArrigo,https://twitter.com/mayorarrigo,1,0,0,0,1,0,M,,
MA,Massachusetts,681,Peabody,Betterncourt Jr.,Edward A.,Edward A. Bettencourt Jr.,681,PeabodyMayor,https://twitter.com/peabodymayor,1,0,0,0,1,0,M,,
MA,Massachusetts,682,Methuen,Jajuga,James P.,James P. Jajuga,682,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,683,Barnstable,Steinhilber,Eric R.,Eric R. Steinhilber,683,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,684,Pittsfield,Tyer,Linda,Linda Tyer,684,N/A,N/A,1,0,0,0,0,1,F,,
MA,Massachusetts,685,Attleboro,Heroux,Paul,Paul Heroux,685,PaulHeroux,https://twitter.com/paulheroux,1,0,0,0,1,0,M,,
MA,Massachusetts,686,Arlington,Curro Jr,Joseph A.,Joseph A. Curro Jr,686,jcurro,https://twitter.com/jcurro,1,0,0,0,1,0,M,,
MA,Massachusetts,687,Everett,DeMaria Jr.,Carlo,Carlo DeMaria Jr.,687,Mayor_DeMaria,https://twitter.com/mayor_demaria,1,0,0,0,1,0,M,,
MA,Massachusetts,688,Salem,Driscoll,Kimberly,Kimberly Driscoll,688,MayorDriscoll,https://twitter.com/mayordriscoll,1,0,0,0,0,1,F,,
MA,Massachusetts,689,Westfield,Sullivan,Brian P.,Brian P. Sullivan,689,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,690,Leominster,Mazzarella,Dean J.,Dean J. Mazzarella,690,DeanJMazzarella,https://twitter.com/deanjmazzarella,1,0,0,0,1,0,M,,
MA,Massachusetts,691,Fitchburg,DiNatale,Stephen L.,Stephen L. DiNatale,691,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,692,Billerica,Deslaurier,Andrew,Andrew Deslaurier,692,Andrew_Desl,https://twitter.com/andrew_desl,1,0,0,0,1,0,M,,
MA,Massachusetts,693,Holyoke,Morse III,Alex B.,Alex B. Morse III,693,AlexBMorse,https://twitter.com/alexbmorse,1,0,0,0,1,0,M,,
MA,Massachusetts,694,Beverly,Cahill,Michael P.,Michael P. Cahill,694,MayorMikeCahill,https://twitter.com/mayormikecahill,1,0,0,0,1,0,M,,
MA,Massachusetts,695,Marlborough,Vigeant,Arthur G.,Arthur G. Vigeant,695,MayorVigeant,https://twitter.com/mayorvigeant,1,0,0,0,1,0,M,,
MA,Massachusetts,696,Woburn,Galvin,Scott D.,Scott D. Galvin,696,MayorGalvin,https://twitter.com/mayorgalvin,1,0,0,0,1,0,M,,
MA,Massachusetts,697,Amherst,Slaughter,Douglas,Douglas Slaughter,697,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,698,Braintree,Sullivan,Joseph C.,Joseph C. Sullivan,698,braintreemayor,https://twitter.com/braintreemayor,1,0,0,0,1,0,M,,
MA,Massachusetts,699,Shrewsbury,Lebeaux,John I.,John I. Lebeaux,699,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,700,Chelsea,Vidot,Damali,Damali Vidot,700,N/A,N/A,1,0,0,0,0,1,F,,
MA,Massachusetts,701,Dartmouth,Gracie III,Frank S.,Frank S. Gracie III,701,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,702,Chelmsford,Wojtas,Pat,Pat Wojtas,702,N/A,N/A,1,0,0,0,0,1,F,,
MA,Massachusetts,703,Andover,Salafia,Paul J.,Paul J. Salafia,703,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,704,Natick,Freedman,Jonathan,Jonathan Freedman,704,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,705,Randolph,Goldstein,Arthur G.,Arthur G. Goldstein,705,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,706,Watertown,Sideris,Mark S.,Mark S. Sideris,706,MarkSideris,https://twitter.com/marksideris,1,0,0,0,1,0,M,,
MA,Massachusetts,707,Franklin,Kelly,Matt,Matt Kelly,707,N/A,N/A,1,0,0,0,1,0,M,,
MA,Massachusetts,708,Falmouth,Moran,Susan L.,Susan L. Moran,708,N/A,N/A,1,0,0,0,0,1,F,,
MA,Massachusetts,709,Lexington,Barry,Suzanne E.,Suzanne E. Barry,709,N/A,N/A,1,0,0,0,0,1,F,,
MA,Massachusetts,710,Norwood,N/A,N/A,N/A,710,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,711,Detroit,Duggan,Mike,Mike Duggan,711,MayorMikeDuggan,https://twitter.com/MayorMikeDuggan,1,0,0,0,1,0,M,,
MI,Michigan,712,Grand Rapids,Bliss,Rosalynn,Rosalynn Bliss,712,mayorbliss,https://twitter.com/mayorbliss,1,0,0,0,0,1,F,,
MI,Michigan,713,Warren,Fouts,James R.,James R. Fouts,713,MayorJimFouts,https://twitter.com/MayorJimFouts,1,0,0,0,1,0,M,,
MI,Michigan,714,Sterling Heights,Taylor,Michael C.,Michael C. Taylor,714,MayorMikeTaylor,https://twitter.com/MayorMikeTaylor,1,0,0,0,1,0,M,,
MI,Michigan,715,Lansing,Schor,Andy,Andy Schor,715,andyschor,https://twitter.com/andyschor,1,0,0,0,1,0,M,,
MI,Michigan,716,Ann Arbor,Taylor,Christopher,Christopher Taylor,716,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,717,Flint,Weaver,Karen,Karen Weaver,717,karenaboutflint,https://twitter.com/karenaboutflint,1,0,0,0,0,1,F,,
MI,Michigan,718,Dearborn,O'Reilly Jr.,John B.,John B. O'Reilly Jr.,718,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,719,Livonia,Wright,Dennis K.,Dennis K. Wright,719,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,720,Clinton Charter Township,N/A,N/A,N/A,720,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,721,Canton Charter Township,N/A,N/A,N/A,721,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,722,Westland,Wild,William R.,William R. Wild,722,MayorWild,https://twitter.com/MayorWild,1,0,0,0,1,0,M,,
MI,Michigan,723,Troy,Slater,Dane,Dane Slater,723,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,724,Farmington Hills,Massey,Kenneth,Kenneth Massey,724,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,725,Macomb Township,N/A,N/A,N/A,725,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,726,Kalamazoo,Hopewell,Bobby J.,Bobby J. Hopewell,726,Hope4Kzoo,https://twitter.com/Hope4Kzoo,1,0,0,0,1,0,M,,
MI,Michigan,727,Shelby Charter Township,N/A,N/A,N/A,727,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,728,Wyoming,Poll,Jack,Jack Poll,728,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,729,Southfield,Siver,Kenson J.,Kenson J. Siver,729,kensiver,https://twitter.com/kensiver,1,0,0,0,1,0,M,,
MI,Michigan,730,Waterford Charter Township,N/A,N/A,N/A,730,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,731,Rochester Hills,Barnett,Bryan K.,Bryan K. Barnett,731,BryanKBarnett,https://twitter.com/BryanKBarnett,1,0,0,0,1,0,M,,
MI,Michigan,732,West Bloomfield Charter Township,N/A,N/A,N/A,732,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,733,Taylor,Sollars,Rick,Rick Sollars,733,RickSollars13,https://twitter.com/RickSollars13,1,0,0,0,1,0,M,,
MI,Michigan,734,Saint Clair Shores,N/A,N/A,N/A,734,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,735,Pontiac,Waterman,Deirdre,Deirdre Waterman,735,WatermanDeirdre,https://twitter.com/WatermanDeirdre,1,0,0,0,0,1,F,,
MI,Michigan,736,Dearborn Heights,Paletko,Daniel S.,Daniel S. Paletko,736,DanPaletko,https://twitter.com/DanPaletko,1,0,0,0,1,0,M,,
MI,Michigan,737,Royal Oak,Fournier,Michael,Michael Fournier,737,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,738,Novi,Gatt,Bob,Bob Gatt,738,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,739,Ypsilanti Charter Township,N/A,N/A,N/A,739,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,740,Battle Creek,Behnke,Mark,Mark Behnke,740,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,741,Saginaw,Browning,Dennis,Dennis Browning,741,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,742,Kentwood,Kepley,Stephen,Stephen Kepley,742,KepleyforMayor,https://twitter.com/KepleyforMayor,1,0,0,0,1,0,M,,
MI,Michigan,743,East Lansing,Meadows,Mark S.,Mark S. Meadows,743,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,744,Redford Charter Township,N/A,N/A,N/A,744,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,745,Roseville,Taylor,Robert R.,Robert R. Taylor,745,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,746,Georgetown Charter Township,N/A,N/A,N/A,746,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,747,Portage,Randall,Patricia M.,Patricia M. Randall,747,Patricia4Mayor,https://twitter.com/Patricia4Mayor,1,0,0,0,0,1,F,,
MI,Michigan,748,Chesterfield Township,N/A,N/A,N/A,748,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,749,Midland,Donker,Maureen,Maureen Donker,749,N/A,N/A,1,0,0,0,0,1,F,,
MI,Michigan,750,"Bloomfield Charter Township, Oakland County",,N/A,N/A,750,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,751,Saginaw Charter Township,,N/A,N/A,751,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,752,Commerce Charter Township,,N/A,N/A,752,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,753,Meridian Charter Township,,N/A,N/A,753,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,754,Muskegon,Gawron,Steve,Steve Gawron,754,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,755,Lincoln Park,Karner,Thomas E.,Thomas E. Karnes,755,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,756,Grand Blanc Charter Township,,N/A,N/A,756,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,757,Holland Charter Township,,N/A,N/A,757,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,758,Orion Charter Township,,N/A,N/A,758,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,759,Bay City,Newsham,Kathleen L.,Kathleen L. Newsham,759,N/A,N/A,1,0,0,0,0,1,F,,
MI,Michigan,760,Independence Charter Township,N/A,N/A,N/A,760,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,761,Pittsfield Charter Township,N/A,N/A,N/A,761,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,762,Jackson,Dobies,Derek,Derek Dobies,762,derekdobies,https://twitter.com/derekdobies,1,0,0,0,1,0,M,,
MI,Michigan,763,Holland,DeBoer,Nancy,Nancy DeBoer,763,deboernancy,https://twitter.com/deboernancy,1,0,0,0,0,1,F,,
MI,Michigan,764,Eastpointe,Pixley,Suzanne,Suzanne Pixley,764,N/A,N/A,1,0,0,0,0,1,F,,
MI,Michigan,765,Delta Charter Township,N/A,N/A,N/A,765,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,766,Flint Charter Township,N/A,N/A,N/A,766,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,767,Bedford Township,N/A,N/A,N/A,767,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,768,Plainfield Charter Township,N/A,N/A,N/A,768,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,769,Brownstown Charter Township,N/A,N/A,N/A,769,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,770,Port Huron,Repp,Pauline,Pauline Repp,770,N/A,N/A,1,0,0,0,0,1,F,,
MI,Michigan,771,Southgate,Kuspa,Joesph G.,Joseph G. Kuspa,771,N/A,N/A,1,0,0,0,1,0,M,,
MI,Michigan,772,White Lake Charter Township,N/A,N/A,N/A,772,N/A,N/A,1,0,0,0,1,0,,,
MI,Michigan,773,Burton,Zelenko,Paula,Paula Zelenko,773,N/A,N/A,1,0,0,0,0,1,F,,
MI,Michigan,774,Madison Heights,Hartwell,Brian Christian,Brian Christian Hartwell,774,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,775,Minneapolis ,Frey,Jacob,Jacob Frey,775,Jacob_Frey,https://twitter.com/Jacob_Frey,1,0,0,0,1,0,,,
MN,Minnesota,776,Saint Paul ,Carter,Melvin,Melvin Carter,776,mayorcarter3,https://twitter.com/mayorcarter3,0,1,0,0,1,0,,,
MN,Minnesota,777,Rochester ,Brede,Ardell F.,Ardell F. Brede,777,N/A,N/A,1,0,0,0,1,0,,,
MN,Minnesota,778,Duluth ,Larson,Emily,Emily Larson,778,LarsonForDuluth,https://twitter.com/LarsonForDuluth,1,0,0,0,0,1,,,
MN,Minnesota,779,Bloomington,Winstead,Gene,Gene Winstead,779,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,780,Brooklyn Park,Lunde,Jeffrey,Jeffrey Lunde,780,JeffreyJLunde,https://twitter.com/JeffreyJLunde,1,0,0,0,1,0,M,,
MN,Minnesota,781,Plymouth,Tavares,Kenneth A.,Kenneth A. Tavares,781,KenTavaresPLY,https://twitter.com/KenTavaresPLY,1,0,0,0,1,0,F,,
MN,Minnesota,782,Maple Grove,Steffenson,Mark V.,Mark V. Steffenson,782,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,783,Woodbury,Giuliani Stephens,Mary,Mary Giuliani Stephens,783,N/A,N/A,1,0,0,0,0,1,F,,
MN,Minnesota,784,St. Cloud ,Kleis,Dave,Dave Kleis,784,MayorDaveKleis,https://twitter.com/MayorDaveKleis,1,0,0,0,1,0,,,
MN,Minnesota,785,Eagan,Maguire,Mike,Mike Maguire,785,mikemaguire67,https://twitter.com/mikemaguire67,1,0,0,0,,,M,,
MN,Minnesota,786,Eden Prairie,Tyra-Lukens,Nancy,Nancy Tyra-Lukens,786,N/A,N/A,1,0,0,0,0,1,F,,
MN,Minnesota,787,Blaine,Ryan,Tom,Tom Ryan,787,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,788,Coon Rapids,Koch,Jerry,Jerry Koch,788,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,789,Lakeville,Anderson,Douglas P.,Douglas P. Anderson,789,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,790,Burnsville,Kautz,Elizabeth B.,Elizabeth B. Kautz,790,N/A,N/A,1,0,0,0,0,1,F,,
MN,Minnesota,791,Minnetonka,Wiersum,Brad,Brad Wiersum,791,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,792,Apple Valley,Hamann-Roland,Mary,Mary Hamann-Roland,792,mayormary8,https://twitter.com/mayormary8,1,0,0,0,0,1,F,,
