FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),under5,5to9,10to14,15to17,18to24,25to34,35to44,45to54,55to64,65to74,75to84,plus85,totalPop,white,black,nativeAm,asian,pacIsl,other,twomore,employed,unemployed,medhhinc,gini
2.09005E+11,"El Campo city, TX; El Campo, TX Micro Area","El Campo city, Texas (part); El Campo, El Campo",tx,7.19,8.88,9.86,3.67,7.83,11.35,10.47,11.67,13.3,8.01,5.31,2.46,11685,85.89,9.43,0.35,0.03,0,3.86,0.45,97.5,2.5,45426,0.5126
2.09401E+11,"El Centro city, CA; El Centro, CA Metro Area","El Centro city, California (part); El Centro, El Centro",ca,8.14,8.11,7.29,5.2,10.96,13.11,11.98,10.96,11.86,6.97,3.44,1.98,43699,59.36,2.29,0.49,2.32,0.22,29.11,6.2,84.83,15.17,41849,0.4725
2.09801E+11,"El Dorado city, AR; El Dorado, AR Micro Area","El Dorado city, Arkansas (part); El Dorado, El Dorado",ar,6.51,8.91,7.07,3.78,8.33,13.37,13,11.36,12.84,8.27,3.92,2.65,18393,47.88,49.5,0.83,0.64,0,0.35,0.79,89.14,10.86,36732,0.4759
2.10204E+11,"Elizabeth City city, NC; Elizabeth City, NC Micro Area","Elizabeth City city, North Carolina (part); Elizabeth City, Elizabeth City",nc,7.64,6.76,5.65,3.68,14.9,14.71,10.35,12.09,9.99,7.16,4.37,2.69,18025,45.6,52.01,0.13,0.35,0.26,0.7,0.95,88.02,11.98,33398,0.4641
2.10602E+11,"Elizabethtown city, KY; Elizabethtown-Fort Knox, KY Metro Area","Elizabethtown city, Kentucky (part); Elizabethtown-Fort Knox, Elizabethtown-Fort Knox",ky,7.37,5.65,6.78,3.99,10.87,13.68,12.16,14.26,11.46,6.81,4.42,2.58,29835,78.61,9.88,0.14,4.2,0.14,1.05,5.96,93.31,6.69,45193,0.4788
2.10602E+11,"Fort Knox CDP, KY; Elizabethtown-Fort Knox, KY Metro Area","Fort Knox CDP, Kentucky (part); Elizabethtown-Fort Knox, Elizabethtown-Fort Knox",ky,9.34,10.46,9.69,4.22,18.75,22.87,18.73,3.71,1.64,0.28,0.23,0.09,9226,67.91,18.01,1.75,2.62,1.4,2.16,6.16,86.58,13.42,53870,0.3407
2.11204E+11,"Elk City city, OK; Elk City, OK Micro Area","Elk City city, Oklahoma (part); Elk City, Elk City",ok,9.42,8.55,6,4.21,8.36,16.51,13.07,11.52,10.52,6.36,3.6,1.88,12426,83.7,1.76,1,1.34,0,3.43,8.77,95.65,4.35,58363,0.4537
2.11402E+11,"Elkhart city, IN; Elkhart-Goshen, IN Metro Area","Elkhart city, Indiana (part); Elkhart-Goshen, Elkhart-Goshen",in,8.31,9.52,7.74,3.55,9.29,16.09,11.71,12.51,9.76,5.33,3.79,2.4,52378,72.63,14.65,0.19,1.69,0.03,6.29,4.52,90.27,9.73,35555,0.4263
2.11402E+11,"Goshen city, IN; Elkhart-Goshen, IN Metro Area","Goshen city, Indiana (part); Elkhart-Goshen, Elkhart-Goshen",in,7.64,6.7,7.7,4.1,10.17,12.96,11.94,11.93,11.12,7.84,4.46,3.43,33385,88.38,3.04,0.09,1.09,0,3.97,3.43,92.45,7.55,43820,0.4092
2.11805E+11,"Elkins city, WV; Elkins, WV Micro Area","Elkins city, West Virginia (part); Elkins, Elkins",wv,5.99,3.75,6.26,4.37,12.46,15.38,10.85,10.88,12.65,10.25,5.16,2,7232,93.35,2.74,0.54,1.58,0,0.43,1.37,92.08,7.92,39320,0.4368
2.12203E+11,"Elko city, NV; Elko, NV Micro Area","Elko city, Nevada (part); Elko, Elko",nv,8.44,7.19,7.6,5.03,11.33,16.44,13.92,12.24,10.27,4.16,2.45,0.93,20078,87.9,2.16,2.66,1.48,0.05,3.68,2.08,94.68,5.32,76826,0.3873
2.12605E+11,"Ellensburg city, WA; Ellensburg, WA Micro Area","Ellensburg city, Washington (part); Ellensburg, Ellensburg",wa,5.1,4.08,2.98,1.76,39.68,14.49,8.02,7.56,6.03,5.04,2.76,2.51,18957,85.9,2.24,0.27,3.23,0.31,3.65,4.41,94.49,5.51,31644,0.498
2.13004E+11,"Elmira city, NY; Elmira, NY Metro Area","Elmira city, New York (part); Elmira, Elmira",ny,7.51,6.56,6.32,3.34,13.79,14.34,13.8,12.25,10.8,6.81,2.71,1.77,28583,77.13,14.99,0.16,0.25,0.03,1.03,6.41,91.24,8.76,29955,0.4792
2.13405E+11,"El Paso city, TX; El Paso, TX Metro Area","El Paso city, Texas (part); El Paso, El Paso",tx,7.74,7.48,7.62,4.63,11.22,14.32,12.48,12.05,10.31,6.6,4.04,1.5,678058,83.65,3.82,0.59,1.26,0.17,8.28,2.22,92.3,7.7,43322,0.4648
2.13802E+11,"Emporia city, KS; Emporia, KS Micro Area","Emporia city, Kansas (part); Emporia, Emporia",ks,6.59,6.97,4.8,4.05,21.1,13.14,10.46,10.23,10.33,6.44,3.54,2.36,24707,86.17,3.22,0.39,2.56,0,3.23,4.44,91.89,8.11,36888,0.4939
2.14204E+11,"Enid city, OK; Enid, OK Metro Area","Enid city, Oklahoma (part); Enid, Enid",ok,7.97,7.35,6.9,3.29,9.78,15.2,10.72,11.43,12.1,7.64,4.88,2.73,50891,80.49,3.6,1.69,0.84,3,5.33,5.04,95.05,4.95,47747,0.419
2.146E+11,"Enterprise city, AL (part); Enterprise, AL Micro Area","Enterprise city, Alabama (part); Enterprise, Enterprise",al,7.14,7.03,6.73,4.42,8.75,13.77,14.04,12.76,11.18,7.59,5.02,1.57,27296,71.98,21.93,0.27,1.45,0,1.21,3.15,93.62,6.38,53758,0.4359
2.15004E+11,"Erie city, PA; Erie, PA Metro Area","Erie city, Pennsylvania (part); Erie, Erie",pa,6.9,6.32,6.11,3.65,12.18,15.9,10.72,12.88,11.74,7.14,4.18,2.28,100157,74.32,16.36,0.44,2.9,0.07,1.55,4.37,90.69,9.31,35205,0.4494
2.15403E+11,"Escanaba city, MI; Escanaba, MI Micro Area","Escanaba city, Michigan (part); Escanaba, Escanaba",mi,4.97,4.98,6.25,3.35,9.17,11.87,9.6,12.55,15.21,9.95,7.35,4.75,12455,93.31,0.7,2.75,0.02,0.05,0.14,3.03,91.47,8.53,30458,0.468
2.15804E+11,"Española city, NM (part); Española, NM Micro Area","Española city, New Mexico (part); Española, Española",nm,7.6,8.34,5.62,4.87,9.47,10.3,11.46,14.36,12.71,8.33,4.14,2.79,6882,66.38,1.22,1.35,0.97,0,26.82,3.25,90.87,9.13,24192,0.5984
2.164E+11,"Eufaula city, AL; Eufaula, AL-GA Micro Area","Eufaula city, Alabama (part); Eufaula, Eufaula",al,6.36,7.36,7.29,4.74,9.68,13.58,10.25,13.42,10.77,9.03,6.06,1.47,12688,43.68,49.97,0,0.91,0,4.85,0.59,85.73,14.27,33362,0.4789
2.16604E+11,"Eugene city, OR; Eugene, OR Metro Area","Eugene city, Oregon (part); Eugene, Eugene",or,4.75,4.97,4.85,3.3,19.49,13.96,11.77,10.71,11.77,8.01,3.78,2.64,161649,84.54,1.87,1.06,4.29,0.34,2.74,5.15,91.73,8.27,44859,0.5052
2.17001E+11,"Arcata city, CA; Eureka-Arcata-Fortuna, CA Micro Area","Arcata city, California (part); Eureka-Arcata-Fortuna, Eureka-Arcata-Fortuna",ca,2.59,2.91,3.48,2.27,39.41,14.09,7.1,7.71,9.7,6.86,2.4,1.46,17775,80.05,2.58,2.18,2.15,0.21,5.99,6.85,83.58,16.42,31180,0.5196
2.17001E+11,"Eureka city, CA; Eureka-Arcata-Fortuna, CA Micro Area","Eureka city, California (part); Eureka-Arcata-Fortuna, Eureka-Arcata-Fortuna",ca,5.71,5.07,4.97,3.35,11.9,16.2,11.12,11.47,15.07,8.65,4.32,2.16,27002,77.86,1.84,2.86,5.92,0,4.15,7.38,90.61,9.39,39063,0.4459
2.17001E+11,"Fortuna city, CA; Eureka-Arcata-Fortuna, CA Micro Area","Fortuna city, California (part); Eureka-Arcata-Fortuna, Eureka-Arcata-Fortuna",ca,5.61,6.02,7.38,4.63,9.12,9.9,15.52,13.15,11.72,8.32,5.03,3.6,11917,82.99,0.32,2.92,1.33,0.23,7.41,4.81,91.12,8.88,44904,0.3919
2.17406E+11,"Evanston city, WY; Evanston, WY Micro Area","Evanston city, Wyoming (part); Evanston, Evanston",wy,6.96,9.2,9.43,4.01,8.29,13.63,14.73,10.43,12.49,6.39,2.66,1.77,12179,91.83,0.1,1.57,0.23,0,2.14,4.13,92.04,7.96,45313,0.4878
2.17802E+11,"Evansville city, IN; Evansville, IN-KY Metro Area","Evansville city, Indiana (part); Evansville, Evansville",in,6.52,6.44,5.58,3.23,10.17,16,11.51,12.76,12.66,7.87,4.44,2.83,120156,81.83,12.35,0.27,0.75,0.19,1.09,3.51,92.97,7.03,36330,0.4399
2.182E+11,"Fairbanks city, AK; Fairbanks, AK Metro Area","Fairbanks city, Alaska (part); Fairbanks, Fairbanks",ak,9.44,7.23,5.61,2.18,19.08,20.01,10.53,8.63,9.72,3.98,2.61,0.98,32578,66.34,8.5,7.32,4.83,1.31,1.69,10.01,90.18,9.82,56306,0.4257
2.18402E+11,"Fairfield city, IA; Fairfield, IA Micro Area","Fairfield city, Iowa (part); Fairfield, Fairfield",ia,4.14,2.7,8.01,4.36,11.78,13.86,13.49,10.38,13.2,11.19,4.01,2.89,9942,76.09,10.03,0,6.37,0,2.58,4.93,91.12,8.88,38906,0.4533
2.18603E+11,"Fairmont city, MN; Fairmont, MN Micro Area","Fairmont city, Minnesota (part); Fairmont, Fairmont",mn,4.97,6.55,5.79,3.65,7.09,10.69,10.87,11.47,15.49,10.53,7.56,5.34,10311,96.9,0.1,0.05,1.28,0,0,1.68,96.58,3.42,47567,0.4385
2.19005E+11,"Fairmont city, WV; Fairmont, WV Micro Area","Fairmont city, West Virginia (part); Fairmont, Fairmont",wv,7.69,6.67,4.06,2.58,16.58,12.67,10.11,11.48,10.77,8.41,4.95,4.02,18699,88.93,8.23,0.12,0.79,0,0,1.93,93.44,6.56,38566,0.4714
2.19803E+11,"Fallon city, NV; Fallon, NV Micro Area","Fallon city, Nevada (part); Fallon, Fallon",nv,8.97,7.8,3.21,3.96,10.64,16.21,11.34,12.41,11.56,7.86,4.58,1.46,8410,80.27,4.95,2.03,3.16,0.45,2.03,7.1,87.4,12.6,37848,0.4197
2.20204E+11,"Fargo city, ND; Fargo, ND-MN Metro Area","Fargo city, North Dakota (part); Fargo, Fargo",nd,6.76,5.84,4.45,2.87,19.27,18,11.22,10.27,10.41,5.41,3.46,2.04,115950,87.07,4.61,1.2,3.43,0.01,0.68,3,96.42,3.58,48060,0.4736
2.20603E+11,"Faribault city, MN; Faribault-Northfield, MN Micro Area","Faribault city, Minnesota (part); Faribault-Northfield, Faribault-Northfield",mn,5.8,8.09,6.34,3.74,7.96,15.85,14.02,11.84,12.09,6.9,5.04,2.34,23530,81.22,9.24,1.01,2.35,0.16,3.6,2.42,94.25,5.75,50481,0.4354
2.20603E+11,"Northfield city, MN (part); Faribault-Northfield, MN Micro Area","Northfield city, Minnesota (part); Faribault-Northfield, Faribault-Northfield",mn,4.19,5.38,4.89,2.64,32.49,6.97,9.67,11.1,9.16,6.87,4.16,2.48,19202,87.12,2.46,0.14,4.11,0.06,3.99,2.12,95.81,4.19,57698,0.4453
2.21003E+11,"Farmington city, MO; Farmington, MO Micro Area","Farmington city, Missouri (part); Farmington, Farmington",mo,3.09,7.19,4.42,2.92,9.76,17.93,14.59,13.29,11.68,7.44,5,2.7,17881,89.66,6.41,0.56,0.43,0,0.07,2.86,95.74,4.26,41649,0.4135
2.21404E+11,"Farmington city, NM; Farmington, NM Metro Area","Farmington city, New Mexico (part); Farmington, Farmington",nm,7.45,8.51,7.14,4.68,9.04,14.8,13.21,12.46,10.35,6.24,4.32,1.82,44067,64.05,0.64,24.91,0.76,0.01,5.62,4,92.28,7.72,52598,0.4645
2.21804E+11,"Fayetteville city, NC; Fayetteville, NC Metro Area","Fayetteville city, North Carolina (part); Fayetteville, Fayetteville",nc,7.78,6.95,5.86,3.54,14.01,18.24,11.3,10.88,10.2,6.25,3.69,1.31,203670,45.84,41.98,0.92,2.77,0.26,2.57,5.65,87.9,12.1,43882,0.437
2.22201E+11,"Bentonville city, AR; Fayetteville-Springdale-Rogers, AR-MO Metro Area","Bentonville city, Arkansas (part); Fayetteville-Springdale-Rogers, Fayetteville-Springdale-Rogers",ar,7.67,8.98,7.54,3.88,7.93,19.34,17.22,11.78,8.68,4.03,1.87,1.07,42499,81.62,2.65,0.96,10.23,0.11,1.68,2.75,96.83,3.17,76447,0.4418
2.22201E+11,"Fayetteville city, AR; Fayetteville-Springdale-Rogers, AR-MO Metro Area","Fayetteville city, Arkansas (part); Fayetteville-Springdale-Rogers, Fayetteville-Springdale-Rogers",ar,5.86,4.8,4.64,2.51,27.3,17.65,11.28,9.22,7.76,4.9,2.75,1.33,80552,81.87,6.4,0.87,3.12,0.07,3.96,3.71,94.8,5.2,40013,0.552
2.22201E+11,"Rogers city, AR; Fayetteville-Springdale-Rogers, AR-MO Metro Area","Rogers city, Arkansas (part); Fayetteville-Springdale-Rogers, Fayetteville-Springdale-Rogers",ar,8.12,8.12,8.13,4.7,8.68,15.66,13.83,12.61,9.83,5.69,3.33,1.3,61979,89,1.35,1.05,2.75,0.09,3.15,2.6,96.73,3.27,53638,0.4909
2.22201E+11,"Springdale city, AR; Fayetteville-Springdale-Rogers, AR-MO Metro Area","Springdale city, Arkansas (part); Fayetteville-Springdale-Rogers, Fayetteville-Springdale-Rogers",ar,10.1,9.6,8.31,4.73,9.01,15.3,14.7,10.53,8.96,5.09,2.49,1.18,76188,63.22,2.77,0.68,2.38,6.65,21.87,2.43,94.37,5.63,44854,0.4372
2.22603E+11,"Fergus Falls city, MN; Fergus Falls, MN Micro Area","Fergus Falls city, Minnesota (part); Fergus Falls, Fergus Falls",mn,6.36,5.64,3.42,3.85,10.73,13.77,9.59,12.76,11.95,9.11,7.32,5.5,13310,96.48,1.8,0.59,0.77,0,0.06,0.29,95.86,4.14,43516,0.4532
2.22803E+11,"Fernley city, NV; Fernley, NV Micro Area","Fernley city, Nevada (part); Fernley, Fernley",nv,7.54,6.61,6.31,4.38,8.55,11.08,12.53,14.17,12.48,10.76,4.41,1.17,19228,84.5,1.29,1.57,1.48,0.07,5.83,5.27,88.39,11.61,51826,0.349
2.23004E+11,"Findlay city, OH; Findlay, OH Micro Area","Findlay city, Ohio (part); Findlay, Findlay",oh,6.2,5.91,5.27,3.61,12.43,14.77,11.25,11.12,12.31,9.48,4.82,2.82,41412,89.58,2.19,0.06,2.58,0,1.98,3.62,92.96,7.04,45364,0.4374
2.23401E+11,"Fitzgerald city, GA (part); Fitzgerald, GA Micro Area","Fitzgerald city, Georgia (part); Fitzgerald, Fitzgerald",ga,8.26,5.36,9.83,3.21,8.48,10.9,12.6,10.24,13.44,9.72,5.31,2.65,9006,44.17,52.28,0,0.19,0,2.12,1.24,91.51,8.49,18396,0.5443
2.238E+11,"Flagstaff city, AZ; Flagstaff, AZ Metro Area","Flagstaff city, Arizona (part); Flagstaff, Flagstaff",az,5.46,5.46,4.73,3.1,30.99,14.6,10.32,8.26,9.13,5.2,1.97,0.78,69270,75.62,2.64,10.13,2.77,0.17,4.27,4.41,93.04,6.96,50677,0.495
2.24203E+11,"Flint city, MI; Flint, MI Metro Area","Flint city, Michigan (part); Flint, Flint",mi,7.6,7.56,6.64,4.24,10.85,13.36,12.16,13.28,12.43,6.78,3.74,1.37,98918,40.43,54.35,0.32,0.19,0.02,0.74,3.95,76.26,23.74,25650,0.4843
2.25005E+11,"Florence city, SC; Florence, SC Metro Area","Florence city, South Carolina (part); Florence, Florence",sc,7.07,6.63,6.51,3.25,8.2,13.79,12.28,12.98,13.5,9.17,4.58,2.05,38221,49.46,46.52,0.08,1.97,0.12,0.1,1.75,90.87,9.13,44989,0.5129
2.252E+11,"Florence city, AL; Florence-Muscle Shoals, AL Metro Area","Florence city, Alabama (part); Florence-Muscle Shoals, Florence-Muscle Shoals",al,5.28,5.46,4.89,3.13,15.84,12.99,9.59,11.21,12.91,9.18,6.58,2.93,39938,77.8,18.99,0.32,0.58,0.04,0.22,2.05,92.44,7.56,37058,0.4896
2.252E+11,"Muscle Shoals city, AL; Florence-Muscle Shoals, AL Metro Area","Muscle Shoals city, Alabama (part); Florence-Muscle Shoals, Florence-Muscle Shoals",al,6.35,6.47,5.94,4.29,7.94,12.94,11.47,12.73,14.4,9.78,5.82,1.86,13585,81.08,16.55,0.54,0.35,0,0.16,1.32,95.44,4.56,52132,0.4042
2.25406E+11,"Fond du Lac city, WI; Fond du Lac, WI Metro Area","Fond du Lac city, Wisconsin (part); Fond du Lac, Fond du Lac",wi,6.35,6.6,5.54,3.34,10.23,13.86,12.31,13.44,12.25,7.9,5.03,3.15,43018,89.52,1.87,0.74,2.06,0,3.28,2.53,93.51,6.49,47079,0.4116
2.25804E+11,"Forest City town, NC; Forest City, NC Micro Area","Forest City town, North Carolina (part); Forest City, Forest City",nc,6.48,7.64,9.88,6.13,10.24,11.47,9.6,13.08,9.53,8.46,5.61,1.88,7356,60.39,30.48,0.12,0.41,0,7.69,0.91,86.15,13.85,25689,0.4347
2.26201E+11,"Forrest City city, AR; Forrest City, AR Micro Area","Forrest City city, Arkansas (part); Forrest City, Forrest City",ar,6.54,6.19,7.66,4.59,7.85,17.85,15.95,13.07,10.45,5.96,2.92,0.97,14871,28.55,65.4,0.48,0.4,0.09,3.13,1.95,88.6,11.4,33250,0.4382
2.26601E+11,"Fort Collins city, CO; Fort Collins, CO Metro Area","Fort Collins city, Colorado (part); Fort Collins, Fort Collins",co,5.53,5.5,5.05,2.92,23.07,16.45,11.65,10.35,9.6,5.66,2.81,1.42,157251,88.58,1.47,0.64,3.11,0.12,2.09,4.01,93.36,6.64,57831,0.4702
2.27002E+11,"Fort Dodge city, IA; Fort Dodge, IA Micro Area","Fort Dodge city, Iowa (part); Fort Dodge, Fort Dodge",ia,5.65,5.19,6.13,4.05,13.47,12.15,11.91,11.65,13.9,8.25,4.56,3.11,24626,88.92,6.33,0.4,1.63,0,1.41,1.3,92.27,7.73,38658,0.4555
2.27803E+11,"Fort Leonard Wood CDP, MO; Fort Leonard Wood, MO Micro Area","Fort Leonard Wood CDP, Missouri (part); Fort Leonard Wood, Fort Leonard Wood",mo,6.84,4.33,4.16,1.74,54.78,19.61,5.99,2.38,0.16,0,0,0,16800,64.02,20.51,0.8,3.07,0.95,5.6,5.04,90.2,9.8,46030,0.3128
2.28002E+11,"Fort Madison city, IA; Fort Madison-Keokuk, IA-IL-MO Micro Area","Fort Madison city, Iowa (part); Fort Madison-Keokuk, Fort Madison-Keokuk",ia,6.16,5.88,5.14,3.89,8.91,11.63,11.8,14.62,14.37,9.04,4.87,3.7,10769,93.67,3.1,0,0.41,0,0.15,2.67,91.79,8.21,42448,0.3882
2.28002E+11,"Keokuk city, IA; Fort Madison-Keokuk, IA-IL-MO Micro Area","Keokuk city, Iowa (part); Fort Madison-Keokuk, Fort Madison-Keokuk",ia,6.36,8.95,5.49,3.06,8.05,12.42,10.87,14.55,11.82,10.17,5.49,2.79,10628,87.82,4.97,0.4,0.77,0,1.15,4.89,89.7,10.3,34847,0.4372
2.28201E+11,"Fort Morgan city, CO; Fort Morgan, CO Micro Area","Fort Morgan city, Colorado (part); Fort Morgan, Fort Morgan",co,6.12,9.84,7.66,4.23,11.62,13.57,12.12,11.32,9.7,6.62,5.08,2.14,11346,89.05,6.03,0.36,0.96,0,1.9,1.69,93.73,6.27,44383,0.3659
2.284E+11,"Fort Payne city, AL; Fort Payne, AL Micro Area","Fort Payne city, Alabama (part); Fort Payne, Fort Payne",al,7.17,9.37,5.27,2.7,10.67,11.94,15.6,13.63,10.95,8.29,3.13,1.29,14101,81,3.87,0.85,0.52,3.03,6.71,4.02,89.95,10.05,38445,0.4586
2.28602E+11,"Fort Polk South CDP, LA; Fort Polk South, LA Micro Area","Fort Polk South CDP, Louisiana (part); Fort Polk South, Fort Polk South",la,16.81,10.9,7.15,2.51,19.35,27.5,12.99,1.96,0.5,0,0.24,0.09,9219,68.07,21,0.53,1.26,1.07,3.5,4.57,91.77,8.23,43680,0.3163
2.29001E+11,"Fort Smith city, AR; Fort Smith, AR-OK Metro Area","Fort Smith city, Arkansas (part); Fort Smith, Fort Smith",ar,7.36,7.03,6.24,4.18,10.41,14,12.57,12.95,11.7,7.5,4.27,1.8,87712,73.22,9.38,1.23,5.96,0.07,5.4,4.73,94.47,5.53,35956,0.5133
2.30602E+11,"Fort Wayne city, IN; Fort Wayne, IN Metro Area","Fort Wayne city, Indiana (part); Fort Wayne, Fort Wayne",in,7.34,7.29,7.06,4.15,10.15,14.22,12.36,12.4,11.97,7.47,3.71,1.89,260954,74.29,15.19,0.18,4.04,0.09,2.32,3.89,92.12,7.88,44449,0.4506
2.31402E+11,"Frankfort city, IN; Frankfort, IN Micro Area","Frankfort city, Indiana (part); Frankfort, Frankfort",in,8.25,9.09,7.26,3.64,9.62,13.03,13.31,10.26,11.1,8,4.43,2.01,16447,89.24,2.09,0.26,0,0.12,6.7,1.61,92.76,7.24,40828,0.4153
2.31802E+11,"Frankfort city, KY; Frankfort, KY Micro Area","Frankfort city, Kentucky (part); Frankfort, Frankfort",ky,5.63,5.03,5.75,2.9,12.44,15.08,12.21,11.87,13.63,8.48,4.78,2.21,27598,75.15,16.41,0.17,2.01,0,2.31,3.94,92.24,7.76,43275,0.4121
2.32405E+11,"Fredericksburg city, TX; Fredericksburg, TX Micro Area","Fredericksburg city, Texas (part); Fredericksburg, Fredericksburg",tx,4.82,6.02,7.62,2.32,4.65,9.56,10.96,10.71,13.38,12.36,11.38,6.24,10997,94.03,0.21,0.47,0.04,0,1.18,4.06,92.64,7.36,49006,0.4338
2.33002E+11,"Freeport city, IL; Freeport, IL Micro Area","Freeport city, Illinois (part); Freeport, Freeport",il,6.69,6.03,6.48,3.49,8.21,10.63,11.55,11.62,14.32,9.51,7.53,3.93,24784,76.53,16.89,0,1.13,0,1.01,4.45,87.75,12.25,35552,0.46
2.33403E+11,"Fremont city, NE; Fremont, NE Micro Area","Fremont city, Nebraska (part); Fremont, Fremont",ne,7,7.01,6.42,3.46,10.83,12.25,12.21,12.02,11.53,8.32,6.14,2.82,26450,94.99,0.94,0.65,0.84,0.12,0.82,1.64,96.09,3.91,48056,0.4136
2.33804E+11,"Fremont city, OH; Fremont, OH Micro Area","Fremont city, Ohio (part); Fremont, Fremont",oh,8.02,7.13,6.91,4.37,8.35,13.78,12.98,11.43,12.08,7.37,4.05,3.53,16388,80.79,9.07,0,0.24,0,6.07,3.82,91.13,8.87,34167,0.4659
2.34201E+11,"Fresno city, CA; Fresno, CA Metro Area","Fresno city, California (part); Fresno, Fresno",ca,8.86,8.23,7.59,4.48,11.62,16.16,11.88,11.28,9.64,5.89,2.88,1.49,513807,54.21,8.06,1.15,13.39,0.17,18.64,4.39,87.33,12.67,41842,0.4876
2.346E+11,"Gadsden city, AL; Gadsden, AL Metro Area","Gadsden city, Alabama (part); Gadsden, Gadsden",al,6.34,6.05,5.71,3.59,9.55,12.48,12.94,12.65,13.46,9.15,5.69,2.39,36235,60.77,35.2,0.35,0.7,0,1.02,1.97,90.06,9.94,30496,0.4741
2.35005E+11,"Gaffney city, SC; Gaffney, SC Micro Area","Gaffney city, South Carolina (part); Gaffney, Gaffney",sc,5.44,5.15,7.27,3.53,11.63,13.22,9.13,9.83,16.8,9.71,5.33,2.96,12859,53.78,41.61,0.09,1,0,0.48,3.03,93.65,6.35,30085,0.5293
2.35401E+11,"Gainesville city, FL; Gainesville, FL Metro Area","Gainesville city, Florida (part); Gainesville, Gainesville",fl,4.04,3.48,3.19,2.13,35.3,16.66,8.48,8.06,9.07,5.23,2.84,1.52,128610,65.4,22.15,0.34,7.05,0.35,0.94,3.77,91.58,8.42,32716,0.5296
2.35801E+11,"Gainesville city, GA; Gainesville, GA Metro Area","Gainesville city, Georgia (part); Gainesville, Gainesville",ga,8.25,8.63,7.28,4.33,12.58,14.67,14.25,9.95,8.82,5.6,4.11,1.52,37906,68.38,15.68,0.25,3.36,0,9.84,2.5,95.45,4.55,40321,0.4851
2.36205E+11,"Gainesville city, TX; Gainesville, TX Micro Area","Gainesville city, Texas (part); Gainesville, Gainesville",tx,8.95,9.51,4.31,3.93,10.26,13.4,11.68,12.32,11.65,5.73,4.86,3.4,16169,86.9,5.51,0.71,1.38,0.2,1.36,3.94,91.05,8.95,42633,0.4411
2.36602E+11,"Galesburg city, IL; Galesburg, IL Micro Area","Galesburg city, Illinois (part); Galesburg, Galesburg",il,5.49,5.06,5.47,2.88,12.76,12.9,10.81,12.08,13.6,9.85,5.9,3.19,31469,79.68,13.55,0.34,1.67,0,3.18,1.59,91.49,8.51,33601,0.4616
2.37004E+11,"Gallup city, NM; Gallup, NM Micro Area","Gallup city, New Mexico (part); Gallup, Gallup",nm,10.99,8.03,9.98,4.65,9.82,14.12,11.49,10.05,9.36,6.54,3.47,1.5,22523,42.17,1.17,39.5,2.24,0.08,9.41,5.43,92.12,7.88,38646,0.5044
2.37802E+11,"Garden City city, KS; Garden City, KS Micro Area","Garden City city, Kansas (part); Garden City, Garden City",ks,9.34,9.43,7.55,4.77,10.58,15.16,10.9,12.09,10.15,5.55,2.95,1.51,26916,74.36,3.22,0.83,5.41,0,12.9,3.27,94.98,5.02,48743,0.4159
2.38203E+11,"Gardnerville Ranchos CDP, NV; Gardnerville Ranchos, NV Micro Area","Gardnerville Ranchos CDP, Nevada (part); Gardnerville Ranchos, Gardnerville Ranchos",nv,5.03,6.71,6.36,2.17,10.47,11.09,10.37,13.42,13.62,11.89,6.12,2.74,10646,91.49,0.99,1.51,0.66,0.93,2.01,2.41,92.44,7.56,52618,0.4136
2.38605E+11,"Georgetown city, SC; Georgetown, SC Micro Area","Georgetown city, South Carolina (part); Georgetown, Georgetown",sc,8.36,7.23,6.6,2.25,10,12.08,12.85,11.48,13.53,9.22,3.55,2.86,9071,32.31,59.31,0.07,0,0,3.13,5.18,82.46,17.54,26105,0.5338
2.39004E+11,"Gettysburg borough, PA; Gettysburg, PA Metro Area","Gettysburg borough, Pennsylvania (part); Gettysburg, Gettysburg",pa,3.28,3.41,5.46,1.79,39.81,8.94,7.95,6.31,10.14,6.87,4.37,1.66,7643,80.61,6.15,0.14,2.49,0,5.36,5.25,92.63,7.37,39519,0.4649
2.39406E+11,"Gillette city, WY; Gillette, WY Micro Area","Gillette city, Wyoming (part); Gillette, Gillette",wy,8.9,8.75,7.75,4.45,9.44,17.97,13.63,11.66,11.03,3.78,2.11,0.54,32033,94.38,1.05,0.78,0.87,0,0.94,1.97,95.42,4.58,75984,0.3962
2.39802E+11,"Glasgow city, KY; Glasgow, KY Micro Area","Glasgow city, Kentucky (part); Glasgow, Glasgow",ky,4.63,6.59,6.44,4.37,8.07,9.27,13.48,15.5,10.59,9.04,8.22,3.8,14338,85.83,9.09,0.75,0.45,0,1,2.88,90.24,9.76,28362,0.4796
2.40204E+11,"Glens Falls city, NY; Glens Falls, NY Metro Area","Glens Falls city, New York (part); Glens Falls, Glens Falls",ny,5.77,4.48,5.49,2.84,8.5,17.42,13.27,15.93,12.24,8.94,3.18,1.94,14422,93.78,1.41,0.3,1.28,0.4,0.44,2.4,92,8,46305,0.4413
2.40601E+11,"Glenwood Springs city, CO; Glenwood Springs, CO Micro Area","Glenwood Springs city, Colorado (part); Glenwood Springs, Glenwood Springs",co,5.9,5.34,4.41,3.14,12.48,13.46,12.73,14.64,16.88,6.56,2.98,1.48,9806,84.53,2.39,0.28,0.98,0,9.6,2.23,94.72,5.28,55241,0.443
